SUBDIVISION,YEAR,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
SOUTH INTERIOR KARNATAKA,MAY,74.96885702,124.7528709,183.519085,126.7919352,40.72546446,46.5992826,56.85770907,243.7827162,112.1681443,129.696,55.01307967,109.6752304,42.46459557,124.6196308,109.9103298,54.16921075,73.56641406,143.4279771,59.27198194,36.47871598,118.1268377,59.85166981,103.3831641,145.5296645,65.07992689,75.61452939,74.2981426,86.91891157,202.2727428,46.18377785,233.0820928,165.5854063,63.69036145,49.33529664,105.2816119,60.34894562,46.41822272,66.19026932,125.5609668,98.3632012,61.43468225,200.4861549,88.83265797,97.43566203,98.74162999,52.30899912,81.28144997,211.5513612,47.07654477,182.7449897,84.50198401,21.37944911,140.9768289,148.6174216,78.47148891,172.7793029,136.2440244,66.56743486,133.3446177,102.8207756,164.8296436,74.80971938,69.92605156,31.09392265,108.3909394,66.44694191,63.37200903,117.2772788,138.6571792,113.6809199,198.413735,111.4398941,75.83990722,102.6726164,26.88400563,126.3863643,118.3564008,62.22343409,79.86868348,95.37154287,74.59317333,91.33916767,53.59812646,58.61856,52.94418843,73.13497434,50.81787585,77.69051399,97.13601615,84.19266165,107.958205,52.15343877,56.66889944,90.09768118,58.95857143,37.35332307,64.30650183,93.89239138,75.37976508,39.23888172,76.21656051,8.919222803,180.627563,56.34950406,154.822302,84.06148945,75.13451427,50.47062229,120.1292322,84.77895383,61.41977423,64.83109615,152.9126585,174.0659147,38.76488022
SOUTH INTERIOR KARNATAKA,JUN,70.36483305,129.3401067,212.9430157,102.5240015,102.8295892,137.6933641,56.67330569,203.2498156,156.0111495,184.0167273,104.3757432,146.1944987,47.21303277,417.7100106,138.2330874,171.2918286,46.23792782,219.453428,126.5345553,88.80094208,106.9483198,68.36715129,135.3673305,178.8828151,90.96975739,104.7604935,126.0033553,128.4477894,163.7016011,66.02527849,108.3128595,131.6215815,180.9,114.334081,190.9711511,73.66121303,146.3491564,122.9057219,161.2409812,206.4560957,110.78496,93.43351611,90.18543956,83.44168699,166.8040424,82.10153057,71.61640427,168.2609282,70.03883985,150.9808827,117.5105715,101.738832,154.3873606,120.0779286,263.1619852,178.8112431,165.3161693,189.6208222,172.5127991,124.8356199,91.94294886,103.9289955,167.5483039,96.09502762,98.13613107,116.4102594,106.4437923,116.0112827,106.4536213,231.3208768,159.9808383,233.8714184,47.56743298,248.1806899,66.4315197,155.673263,213.0415215,244.8301652,183.9399983,136.9772528,113.6192388,255.3938026,235.2562061,214.60166,215.0537634,154.5859193,40.7021856,211.3531807,109.7949236,192.9608976,368.6177494,117.0310599,147.7867349,101.153391,228.2411364,147.5167659,212.8955678,92.67579789,212.9192353,164.1837419,130.2197452,109.8179308,197.0664755,104.6275263,223.76756,237.4983672,169.7609387,50.62009107,163.4213264,179.8126075,110.1784547,119.4899492,125.1423136,303.8165646,85.98349092
SOUTH INTERIOR KARNATAKA,JUL,161.140839,283.6108431,249.9765836,158.6502798,186.6657406,231.9942779,162.0291039,359.2356353,317.3933794,237.6005455,229.0772889,302.370148,210.0844289,345.1870075,141.6137879,109.1750116,31.73846202,239.8610159,243.9659052,168.3276343,200.2459496,330.9683801,496.3468785,276.4439034,237.8818544,228.3100518,212.5533853,153.2449912,151.1885552,106.3866217,393.3073311,203.9711141,192.1608434,197.9039466,161.0674612,172.0980349,155.8760405,246.4786843,184.6645022,248.5736724,167.0888336,256.6518392,248.1001442,272.4647827,228.9578647,234.8988701,99.6080667,366.5392792,206.4302648,278.0373105,193.8704373,229.0211337,330.8300585,78.54987384,315.5181626,248.0252005,344.6112795,315.4910944,366.1936963,313.4888376,431.7562984,189.179508,383.9077341,181.5292818,305.3786533,299.2674607,250.7519187,333.187166,224.7829733,197.8387352,223.5148952,253.2428062,188.7958114,287.7041271,211.4390713,210.3667774,319.1658732,240.3856342,232.1032347,190.3410982,163.1725667,245.0736629,307.9194379,153.98474,153.5074245,130.8910989,165.2029886,417.3132112,125.3231833,203.0392089,276.5317267,160.7802548,268.8775426,315.6595769,209.146599,207.5459474,380.9134066,207.2502785,254.8675025,217.1046022,91.42038217,150.9764277,192.1548492,251.5737564,276.1464662,292.8452409,230.5031705,161.7750351,297.6015015,205.5001228,194.9000292,208.463169,318.2458088,155.5896444,150.6124596
SOUTH INTERIOR KARNATAKA,AUG,62.99839469,155.2679616,92.83757445,150.3115184,226.4194478,219.8684431,72.59346422,278.7551467,290.5379774,88.42909091,142.2806183,103.8039654,103.9907748,141.8602414,153.7843097,179.0302873,68.62189577,155.7875022,93.15613544,130.9987788,122.8562106,168.4443336,157.9823976,165.6414894,176.8630774,108.6099604,181.7550629,76.19347826,110.295405,139.06009,395.4017787,227.3036032,166.4909639,184.8666724,115.0776483,57.68649213,240.8071991,264.3607329,171.3185426,206.4560957,98.49802352,71.26285127,73.95206044,114.7714819,290.7708068,232.2440901,134.9937532,337.338657,114.1970996,120.8387728,171.8647123,119.01641,194.6189557,133.9500661,172.1350581,150.4917952,204.3153882,127.6493573,179.1368298,135.8430421,373.474762,222.7049905,418.7336499,104.4607735,108.5101814,134.3458093,110.0625282,248.9408774,220.8243964,204.3994251,101.654491,240.2922717,111.6829729,279.0928754,153.9342871,124.2614473,261.8564581,264.0051418,144.8930864,301.2896581,181.0689127,311.3835261,146.6454333,191.28746,213.2104455,172.8127042,150.4185183,196.7770992,163.5530837,128.3046547,295.4141503,149.1556931,105.9844297,228.4846696,209.258263,203.5055217,281.1699176,99.3312799,382.1105798,196.1944086,153.1242038,141.4068449,211.6008799,175.9130435,210.6119277,269.0625249,305.7510098,76.32872,288.7405465,202.5557041,318.5477326,102.8752854,298.3261522,189.7637985,111.0069393
SOUTH INTERIOR KARNATAKA,SEP,106.1994863,196.5530843,113.6372496,46.07700174,96.73402079,146.8127936,54.09165835,159.4976955,154.2624256,66.63763636,138.1997622,177.3122033,73.19376776,346.686191,109.3093164,288.2052989,65.94918318,323.3596679,129.5689571,59.89619679,57.39738974,81.34312306,145.4902653,144.0306465,170.8728814,171.2096253,42.48819652,159.5944477,194.1457129,81.74019923,175.1855781,183.5551862,33.54036145,98.67059327,181.5875794,90.00571914,181.1121485,153.0649978,73.26659452,173.0019447,52.18572459,144.6371944,114.7158791,75.81810357,191.0065363,137.3602853,32.26963349,220.1277677,118.6513241,240.4610478,73.38909288,70.22900436,63.06274816,177.7754175,150.7908131,48.05104874,124.6962037,161.7484887,234.2890853,59.68186111,207.3932477,88.69884781,250.4997965,60.26298343,224.77109,49.36546584,185.0851016,119.6941805,138.0152478,182.9075099,183.5196856,128.4170655,157.4415035,247.2974846,90.51294559,153.8255092,177.5912311,278.862574,130.5328585,255.8650665,95.42211386,220.5188477,200.363466,155.09494,179.5186892,159.3704503,119.2334614,217.7666565,49.79170246,89.77449557,199.0864237,82.70718529,77.05052054,172.3165806,210.2632386,89.38411084,240.5336813,77.28946851,233.2577891,245.1139355,73.94585987,48.21954828,117.7787939,109.7570661,136.4287791,217.5515731,160.2416338,123.5110293,190.7637017,112.9032295,135.5006423,130.069082,189.3539128,228.5222903,79.46094942
SOUTH INTERIOR KARNATAKA,OCT,168.1236087,153.7721238,152.7000541,152.6634768,153.184285,52.71230677,42.78158434,177.7887156,274.2998273,164.9623636,149.1082045,156.8802011,78.21354423,199.9536031,134.0259934,167.3180255,31.40437294,117.7029191,103.0685147,129.5303559,163.1633663,32.43992944,62.89142483,82.19615385,91.07128614,17.78087115,258.1888556,86.57569771,327.5322027,24.13766602,339.5997116,222.5994723,210.0813253,179.7080387,92.28897422,108.7168506,31.01304837,302.3934481,158.7896825,144.479282,73.58659742,298.7761024,160.9810096,88.97661742,128.2845803,125.4629377,62.16261639,384.5088929,102.6775536,132.4630842,207.5139868,191.0477517,182.6492249,154.7140935,332.719113,181.5716225,110.1094829,41.06721482,162.4327524,105.2385909,283.3400708,185.6353856,166.5885346,13.1038674,158.3533196,82.16189989,87.64401806,201.1782957,232.8071156,138.3400647,141.337238,152.9033703,92.58900334,174.1018452,56.46679174,207.5027589,121.3011534,104.0020256,80.35273611,123.812161,73.01408397,116.0126052,170.6266979,74.82748,81.31080389,233.9863509,18.31598352,126.6661476,108.4446401,149.2365319,155.3010934,184.1864668,190.7080311,125.5521989,148.4014042,110.8231042,203.7284707,194.5833934,262.1131123,158.3753548,166.2547771,178.7560903,101.7408304,182.4004027,75.1576399,167.136599,132.7036444,48.92611164,164.0542518,147.0178744,84.58688206,70.32410744,179.1597355,147.3934042,82.53875583
SOUTH INTERIOR KARNATAKA,NOV,34.22324486,186.0822199,3.170682187,23.94721204,14.5763593,49.60568793,0.737613523,52.38548164,96.17981194,37.68763636,45.20332937,1.643954203,43.41428301,175.029677,113.8920437,99.03135633,122.0093298,190.1354847,28.72567043,68.55216329,138.6566157,5.433688181,50.72236489,86.69320786,7.716184779,68.00724947,32.48436189,65.63965188,52.76119375,66.42097793,183.1145581,18.06386251,46.3753012,6.377947094,78.88387182,18.85904551,16.11462317,95.54885651,126.8320106,25.99027674,18.02534084,53.63189399,67.09796703,35.1938029,170.780978,14.94542832,43.0437828,27.77122116,59.21046658,45.01041536,0.770200375,1.615888596,0.554154202,15.99271897,155.687434,79.64205737,60.37281675,21.71966416,94.03243559,9.098620617,41.17263671,8.62083834,107.4941655,19.10055249,146.9060917,10.50510778,20.65327314,59.15654691,22.36060991,19.68206971,27.3925524,28.83942572,4.421761375,84.23570568,110.5462008,76.49700997,91.7403681,144.6377376,65.42778011,32.96297794,38.19892344,25.02930439,6.834660422,32.52886,96.36456733,87.60248483,3.531513163,22.88444784,39.66457653,46.51528268,200.4547153,19.63608388,19.82212561,38.25021444,12.17137175,102.0825915,75.25228938,20.61052494,17.92335055,51.63010753,18.56050955,10.68448565,24.05694513,42.46957268,103.417887,19.94679411,36.60399413,27.75136882,232.2836049,57.56846326,111.2559946,16.88592358,23.6692391,191.8475884,10.04162779
SOUTH INTERIOR KARNATAKA,DEC,65.14693921,24.033127,0.380481863,0.32072159,46.46766661,14.13010505,0.307338968,14.19383162,0,8.316545455,0.078478002,3.640184306,17.63705247,17.8028044,5.559374167,1.045737659,5.946785515,6.754624174,0.101146727,0,2.364686469,2.351894884,12.59982312,58.46170213,1.218344965,0,14.27513481,4.461780259,15.60905732,14.86699336,2.393654355,43.84249962,0.363253012,6.846913792,4.640227754,7.173832996,2.635095613,0,14.34463684,80.23664921,16.00002164,0,6.042424451,0.10443265,48.74586797,17.30523279,1.109103606,0,0.307187894,0,53.03379726,0.310747807,20.61453631,2.562369338,1.506652587,0.102236274,0.607780034,4.670098437,0.288001334,0.890774046,91.66475537,11.7818124,5.210176391,16.06519337,16.45539014,13.66518086,3.000902935,31.88008462,0.213977128,11.65088035,43.22398952,9.468037878,0,1.435208616,1.764587242,0.092387693,34.88399182,1.777812403,1.532833319,6.532297457,0.150389462,46.14407302,5.27587822,6.43916,8.602150538,36.33965236,11.9113749,7.579562341,1.856639753,0.077525471,0.273658314,26.46944106,0.399639629,0,30.70758929,27.70577605,16.00821429,2.504751294,15.38103132,2.710580645,0.592356688,3.344708551,10.42467622,3.998023715,1.339925509,16.00127439,5.89290308,11.40944966,3.16462677,5.076584062,8.350934216,1.627558899,21.91162233,6.112450317,-21.23309121
TAMIL NADU,JAN,51.56506849,19.2464461,44.6432052,6.948967779,46.29098347,8.417934922,10.32658932,170.4723076,11.49161389,2.947636364,4.63020214,3.405333706,3.86658458,65.77667732,0.075126678,14.95404853,54.05561215,32.91082842,137.4584018,109.1270063,45.03652865,110.2957601,31.98416639,21.98559738,89.34529744,16.4977155,23.60455362,17.50390717,69.14425391,12.83196765,1.04722378,2.540230665,120.8421687,35.17250235,1.959207274,7.913403408,1.216197975,41.50236645,0.817099567,42.25086013,0.337553199,118.2435458,16.59412088,4.803901879,22.49809291,58.50348586,27.30507449,17.56121338,1.843127364,15.81447026,15.07392163,8.079442979,85.89390128,31.54365013,28.75195354,1.226835287,12.25689736,2.742756225,7.920036688,48.35630537,13.90967456,72.98976461,2.19375848,1.332596685,19.07871321,24.68273292,4.060045147,1.726358373,17.0111817,21.83126123,4.166167665,0.326484065,0.401978307,6.624039765,1.245590994,1.293427705,1.585635992,0.888906201,0.080675438,8.944222671,0.150389462,0.237244591,41.3676815,99.58494,67.07629288,9.113392441,0.119712311,3.935541985,71.56502319,18.76116401,4.241703872,0.078544336,5.594954811,30.2443556,8.486461039,6.349240345,9.440741758,5.939838784,38.51613629,28.1384086,2.863057325,0.278725713,2.806643599,3.092810799,18.63714571,7.891039427,13.25903193,3.936011018,14.93703835,4.365862293,4.040774621,2.644783211,8.670909372,11.53030401,-16.28357677
TAMIL NADU,FEB,7.519905822,7.778356457,0.126827288,8.018039745,11.39606272,1.202562132,22.68161583,16.38875403,26.48067549,1.158,2.197384067,3.757609606,1.288861527,33.91902733,2.404053694,40.88834247,3.608161998,1.149723264,3.135548533,0,19.45492049,2.02749559,0.753835572,5.746235679,2.233632436,19.7972586,61.70904733,25.05461222,77.78728565,0,47.7234837,4.704130861,0.121084337,2.34483349,52.69236405,12.35082588,52.80326209,6.672406181,0.635521886,5.8644727,0.405063839,19.53129998,31.20416209,5.743795725,1.136267319,14.55212757,5.228631285,6.126004667,52.22194199,1.0813313,52.48365413,9.819630698,2.99243269,1.148648324,0.627771911,10.53033621,6.077800344,25.79673422,14.25606604,8.080593135,32.82683197,4.597780448,1.64531886,5.33038674,1.907871321,0.854073803,4.942663657,8.28652019,19.25794155,12.55580309,1.249850299,0.217656043,5.962678218,4.747228498,0.207598499,22.91214791,12.68508793,55.23917108,0,1.306459491,0.075194731,0.237244591,157.4370023,5.77304,39.93855607,1.367008866,2.274533901,0,8.608057035,3.566171672,0.273658314,5.498103485,22.06010754,4.193545104,4.019902597,0.164915334,7.798873626,17.24700177,94.7013912,14.0692043,21.81847134,3.809251406,0.7016609,8.37321948,0.24362282,8.219832736,32.97759224,0,0.253170142,11.3715483,0.134692487,20.95482083,7.147641509,3.195144484,-20.82615715
TAMIL NADU,MAR,19.26016695,1.695282818,0.887791013,18.38803782,15.01806716,25.05337774,15.3669484,11.2672684,2.99781232,6.316363636,2.275862069,7.750069813,3.798749763,81.70550231,2.328927016,33.77732639,17.30581403,23.28189609,3.742428894,1.313852059,2.687143714,40.63101162,33.70721913,71.45319149,30.86473912,15.7644837,26.97663271,8.065525852,27.60610137,1.865440231,10.92104799,38.76203829,14.04578313,8.722780584,57.02324329,19.74653,35.26974128,34.69651214,11.43939394,1.865968586,4.05063839,11.4020562,75.30484203,5.221632477,52.72280359,53.48890135,5.598332487,1.225200933,12.90189155,36.08943213,9.792547626,2.983178946,64.50354909,9.100829028,1.255543823,15.43767736,27.55269489,0.074128547,30.24014008,1.399787787,18.91715741,37.45275323,21.25203528,7.477348066,14.18979295,34.50458166,32.21557562,4.028169537,9.842947903,42.75759971,1.041541916,5.767885144,4.48875776,38.41943064,8.719136961,9.608320092,12.34530879,15.87332502,12.42401743,21.80782382,6.466746881,2.253823618,121.9447307,13.21138,16.4874552,32.69429538,16.40058655,40.66726718,30.5501632,7.5199707,0,7.775889215,4.396035923,21.22187977,5.583198052,1.896526337,5.609716117,2.791008585,11.94890037,16.77978495,3.850318471,16.72354276,3.007118141,18.40599597,63.82917878,1.972759857,186.6463726,20.42739895,2.405116345,8.122534499,3.367312184,20.34448624,9.491130529,30.14549361,-17.23560494
TAMIL NADU,APR,16.8046875,18.1494984,24.73132106,69.2758634,7.509033578,79.06846016,15.05960943,100.3811185,33.47557091,32.424,14.51843044,24.65931304,23.47084675,69.3372382,14.42432216,12.44427814,6.614963662,35.92885199,68.07174718,55.8773552,37.51252625,21.57255308,32.52262037,37.60036825,42.0329013,46.46856534,63.95710006,92.06711957,44.37616296,31.42984147,94.10053682,49.39337404,41.89518072,59.93394401,36.81247352,71.07271659,45.10067492,176.2849713,75.17316017,78.10411369,53.06336291,76.11928261,29.49063874,78.01118921,51.92741646,91.2457729,18.64350347,127.2166969,9.062042875,155.7117072,32.45844438,60.78227103,60.07031547,75.36900156,43.06515312,15.13096854,50.04055616,38.10207296,86.40040023,15.20678551,67.32282488,54.11970736,15.63052917,47.23314917,39.82681383,16.48362441,75.81693002,36.94406918,66.11893266,45.92482932,14.58158683,22.52740047,20.36690088,22.96333785,52.00342402,42.0364004,40.66023722,19.42894983,37.03002598,23.8177615,18.94907226,6.524226262,54.43747073,48.73778,21.40296979,22.7834811,56.62392291,59.47041221,20.50742999,28.9945262,30.78656036,8.796965577,38.60518819,50.19546413,102.1725244,34.63222007,32.29007326,40.72009961,52.88023992,121.0726022,9.082802548,15.88736562,16.23843796,96.55604445,39.71051962,63.56670649,35.69739366,20.62669065,28.98798121,92.90148833,47.81583301,13.76643569,9.725479431,151.144226,5.135225952
TAMIL NADU,MAY,64.99347175,128.1434365,154.6024635,89.48132356,34.98326231,56.72084721,43.21185889,171.789261,80.8160238,75.90163636,50.38287753,75.85674393,38.73368062,98.19652112,45.90240021,81.04466859,54.65697248,127.188136,60.28344921,30.52773901,107.5932343,24.97874567,81.19886014,106.1804419,54.52093719,67.54897959,57.32534452,43.50235752,213.7537849,30.63844259,163.9653233,99.06899593,60.05783133,22.22902149,76.7184322,44.30026768,55.03295838,80.06887417,119.3873256,94.49798055,41.38402222,215.7944711,41.57548764,39.89327213,86.81082315,40.2150012,38.29048163,200.5245528,41.85435057,112.1881224,64.58680288,28.46449911,86.33722464,132.0061997,44.06958817,82.91361814,116.1872832,50.55566879,87.69640624,45.74760995,158.7093868,43.19997879,77.87842605,30.27955801,61.76733402,40.65391304,41.39480813,65.60161817,91.3682338,85.62831477,157.3769835,62.0319723,39.86284876,89.2037355,35.08414634,96.17558862,62.51936196,44.57229667,55.827403,87.6332828,44.21450193,103.0827749,25.89976581,37.08068,64.20890937,57.52828978,35.37498778,78.12779644,80.08868751,22.87001398,79.77139863,36.60166035,53.23199863,176.6372029,37.96574675,40.56917208,76.34686813,53.31542041,69.53243086,58.08387097,32.18471338,18.39589703,101.3398814,60.80013424,79.42103924,49.20939865,60.85555681,37.26754736,116.3316801,33.91158153,56.4361522,28.48228074,162.9896613,156.1453217,22.21652443
TAMIL NADU,JUN,30.15635702,58.33767343,44.26272334,53.23978391,38.51692517,46.19842856,21.02198541,45.06907359,64.32805604,74.42781818,36.64922711,34.87531416,25.70939572,124.4322329,25.91870388,75.71140653,24.18804895,71.71398857,47.84240181,43.04797627,52.4530453,27.33064055,59.12224697,63.20859247,39.29162512,76.16445324,46.19748352,54.22779083,88.88132639,23.06362468,64.32946078,34.71648575,88.99698795,56.27600377,58.05440501,31.28382843,53.71541057,80.60266667,77.35209235,62.77651458,35.84814975,45.60822481,73.77168956,22.9751829,64.5399837,53.1939258,35.64975876,154.3753176,23.96065574,41.63125505,36.19941763,42.01310349,39.34494833,42.2349153,123.0432946,66.86252313,33.42790189,61.89733642,51.69623947,46.95651759,61.20256808,47.79775924,42.91540027,24.80110497,61.5288501,59.01649982,42.27742664,34.98752969,55.20609911,53.05109594,57.38895958,69.10579371,27.2005321,51.66751017,50.44643527,46.74817276,33.29835583,76.44593331,30.41464007,57.28322385,37.44697613,86.47565355,52.27915691,120.78976,64.92575525,80.31177088,24.60087983,83.66670738,24.38949493,99.31012852,90.85456036,53.56723681,30.85217938,82.09182235,139.9149432,41.55866408,58.83360806,33.20584573,66.35453182,51.50103226,23.39808917,20.90442844,21.25030153,26.93008427,69.67612645,80.11596973,57.90910527,13.45218956,88.60954956,56.85774149,40.54243869,37.02696496,56.00938757,86.68565904,10.1230257
TAMIL NADU,JUL,42.28028682,72.39854856,112.8762859,41.69380668,67.13959434,70.55031173,23.05042259,52.82446612,184.9900019,52.95218182,27.31034483,68.92865121,25.50589127,220.5673766,126.663579,47.16276843,27.26166843,126.1821282,37.72772912,71.48900907,48.79852985,32.84542855,122.6598166,48.34333061,74.92821535,60.39996954,84.86399041,41.95789512,50.18118427,43.69652421,84.5259194,57.10814865,69.62349398,36.20422909,88.16432733,37.79204805,102.7687289,46.84029139,53.56541607,92.76529544,37.06334127,79.49766964,66.5568544,78.42891981,67.380652,123.3981088,42.14593702,231.9713767,43.08310214,112.9991208,81.75126838,69.42106006,131.3345458,64.85445152,57.75501584,65.4312153,47.91332604,44.92189925,211.3929792,63.24495729,78.86785477,89.17778328,239.5310041,41.01436464,91.10085558,59.27272196,47.396614,70.09014994,95.11283355,98.63657923,51.24386228,100.4482639,53.46311481,142.5272556,66.4315197,51.18278203,88.56909611,95.49392334,52.35835917,117.5813542,39.47723387,92.40676833,179.2599532,90.14824,68.50998464,29.73244284,61.41241533,225.7835013,33.75708641,42.40643271,106.5899134,47.36223431,60.18572818,110.1758668,61.86183442,52.36061843,139.4219689,39.57507045,58.2191103,48.016,11.64968153,35.95561692,98.83394958,66.30684615,40.92863372,110.6937475,82.8406183,20.97545112,103.0402476,46.19691496,62.63200662,28.95698542,59.29027219,60.42990654,23.64287436
